id,type,date,value,category,description,payment_method,status,equipment_id,contract_id,created_at,reference,is_fixed,sector,fixed_duration_months,installment_number,installment_total,cost_center_id,debit_amount,debit_description,has_debit
778cf1ee-c765-4dc3-a25a-f74f872bae81,DESPESA,2025-10-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 01:30:45.274797+00,,true,gestao,12,1,,cabralia,0.00,,false
77fa5737-15d8-41b9-860c-6a068f6888d7,DESPESA,2026-05-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.438464+00,,false,particular,,8,,cabralia,0.00,,false
7828318b-e4f5-4928-aa3f-ea129df6f6c8,DESPESA,2026-03-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:08.878755+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
7834e65d-6b7e-4479-92bc-a19472255ff8,DESPESA,2026-08-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.291925+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
784d2fca-5be9-443b-acc9-80ad490ea62c,RECEITA,2025-11-01,678961.80,,Contrato Emergencial Máquinas,,CONFIRMADO,,,2025-12-02 18:23:41.398789+00,,false,,,2,,cabralia,0.00,,false
786a9bfe-f449-4cf2-985e-b0c9a42eccb0,DESPESA,2025-11-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:31.646547+00,,false,terceirizados,,2,,cabralia,0.00,,false
7a51a6e1-c463-4424-8c70-025ca79d96a5,DESPESA,2026-05-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.819343+00,,false,now,,8,,cabralia,0.00,,false
7a70d6ec-d1e5-4840-b32a-c4f2d7f52d88,DESPESA,2026-01-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.237117+00,,false,ronaldo,,4,,cabralia,0.00,,false
7aab268b-757a-4794-84cb-759e7d4ee6de,DESPESA,2026-04-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.067368+00,,false,terceirizados,,7,,cabralia,0.00,,false
7b676282-0066-4ec5-a23a-0ab125831316,DESPESA,2026-09-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.438936+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
7ca54717-3c7c-48c6-b75c-139ba5e3402d,DESPESA,2026-06-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:33.154243+00,,false,terceirizados,,9,,cabralia,0.00,,false
7d1586ae-cbb6-4d8a-aa00-9281f26fb842,DESPESA,2025-10-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 01:24:34.304913+00,,true,particular,12,,,cabralia,0.00,,false
7dbac061-7c0d-45cd-b86f-9696c6083413,DESPESA,2025-12-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.425209+00,,false,now,,3,,cabralia,0.00,,false
7dcf2664-d904-48a0-9393-a065d900a9e3,DESPESA,2026-06-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.184319+00,,false,felipe_viatransportes,,9,,cabralia,0.00,,false
7e6684b0-a085-4c79-8f05-01183e5d3e79,DESPESA,2025-12-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.036747+00,,false,imposto,,3,,cabralia,0.00,,false
7f0967e1-062f-4923-9d0a-f76071cc17fc,DESPESA,2026-08-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:31.397482+00,,false,gestao,,11,,cabralia,0.00,,false
7fff67cc-9f7b-40bb-9ebb-fa322554b385,DESPESA,2025-11-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:25.931511+00,,false,imposto,,2,,cabralia,0.00,,false
816cdcda-d498-42c0-846c-3d3be4c3556d,DESPESA,2026-03-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.663016+00,,false,now,,6,,cabralia,0.00,,false
823aa49f-c1d1-45a0-bc78-e5b365f34b01,DESPESA,2026-02-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:27.080574+00,,false,particular,,5,,cabralia,0.00,,false
82caaf9d-18b4-459c-8a5e-b547c671764a,DESPESA,2025-11-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.532639+00,,false,now,,2,,cabralia,0.00,,false
82f0d5a6-f605-4435-a16f-0014fc342241,DESPESA,2026-03-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.871748+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
835a9f7a-dcd3-48af-ba7f-96d4d38efa37,DESPESA,2026-05-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:05.115192+00,,false,now,,8,,cabralia,0.00,,false
83614b81-9af1-4b18-9d5b-22d4bbc82fbc,DESPESA,2026-07-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.592094+00,,false,particular,,10,,cabralia,0.00,,false
83b95351-1bba-4fec-a790-9abb2457f363,DESPESA,2025-10-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 01:25:43.346768+00,,true,particular,12,,,cabralia,0.00,,false
83d9a06a-c80c-437a-89fe-e40f8a5bc812,DESPESA,2026-06-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.717767+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,9,,cabralia,0.00,,false
8436b304-bd27-4829-8a96-eed0be1814e3,DESPESA,2026-05-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.574356+00,,false,imposto,,8,,cabralia,0.00,,false
851d2eb4-26c0-4f89-a880-ae643c8f17ba,DESPESA,2026-07-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.97324+00,,false,now,,10,,cabralia,0.00,,false
852f2eb2-d830-4f9a-bfb2-2e0223b278d4,DESPESA,2026-03-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.929927+00,,false,terceirizados,,6,,cabralia,0.00,,false
8539ce09-678d-4d6c-b445-5d5792eec09e,DESPESA,2025-12-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:31.725323+00,,false,terceirizados,,3,,cabralia,0.00,,false
86243ae1-8a4c-4b4f-9620-f4932a16b7ef,DESPESA,2026-06-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.330987+00,,false,gestao,,9,,cabralia,0.00,,false
8636a1b3-02a4-49d9-b84e-3b2c03d70077,DESPESA,2025-10-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:30.377898+00,,true,gestao,12,1,,cabralia,0.00,,false
86b1ffee-58fe-4a45-a377-f01425e49c8e,DESPESA,2026-04-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.362185+00,,false,particular,,7,,cabralia,0.00,,false
87eedb1b-f8b9-4792-84d4-59511e052517,DESPESA,2026-03-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:28.754433+00,,false,now,,6,,cabralia,0.00,,false
89a4c052-264a-4573-b332-7f19e7fb99b0,DESPESA,2025-11-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.060562+00,,false,particular,,2,,cabralia,0.00,,false
89e587e9-7ba6-4365-8e01-51bb0851f13d,DESPESA,2026-08-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:08.250327+00,,false,now,,11,,cabralia,0.00,,false
8a917d00-d8b0-4e5d-97c8-6f16030a98a7,DESPESA,2026-08-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.480918+00,,false,gestao,,11,,cabralia,0.00,,false
8ba1068f-2758-40a5-81cd-0908756f4d3b,DESPESA,2025-11-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.090842+00,,false,ronaldo,,2,,cabralia,0.00,,false
8bfa0436-809f-4de2-8ea9-c410dc0bd845,DESPESA,2026-02-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.310519+00,,false,ronaldo,,5,,cabralia,0.00,,false
8cdab731-2cb6-4fdc-95e6-a84be8545b5e,DESPESA,2026-08-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.375598+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
8d44633f-d055-471f-b9fd-47ee233facfa,DESPESA,2025-10-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-02 16:48:57.497171+00,,true,now,12,,,cabralia,0.00,,false
8d769029-b408-4b6a-b8dd-02f3b0b973ae,DESPESA,2026-04-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.817291+00,,false,now,,7,,cabralia,0.00,,false
8d886ada-353c-41df-b0af-229cd0777576,DESPESA,2026-04-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.49368+00,,false,ronaldo,,7,,cabralia,0.00,,false
8defca29-370c-44e1-b90a-dd3fdbf73c6b,DESPESA,2026-03-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.493637+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,6,,cabralia,0.00,,false
9037dab8-a709-45c1-b028-f4bcd1d1e43e,DESPESA,2026-04-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.90288+00,,false,now,,7,,cabralia,0.00,,false
906df02c-8412-47b8-81eb-b83b249b1788,DESPESA,2026-09-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.826448+00,,false,particular,,12,,cabralia,0.00,,false
9097fc28-de64-4234-a7a6-3583e92af7e9,DESPESA,2025-12-01,-72744.44,terceirizados,Patrol + Revisões,,CONFIRMADO,,,2025-12-03 16:58:37.544762+00,,false,ronaldo,,3,,cabralia,0.00,,false
90d89930-c463-4fe9-8ff1-4e4f26ab2891,DESPESA,2026-06-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:08.102016+00,,false,now,,9,,cabralia,0.00,,false
91113919-a724-429f-a225-54a7a3ec8f1c,DESPESA,2026-07-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:34.163681+00,,false,now,,10,,cabralia,0.00,,false
91b2b763-e02c-463e-a7b6-18fe9200201a,DESPESA,2025-10-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 16:18:34.534239+00,,true,now,12,1,,cabralia,0.00,,false
91bbd909-3b9d-412c-bb78-82f71751fff2,DESPESA,2026-01-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.557161+00,,false,imposto,,4,,cabralia,0.00,,false
91be257e-b3da-4a5e-a77f-429ec67ba968,DESPESA,2026-01-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:57.696206+00,,false,now,,4,,cabralia,0.00,,false
932907ea-53d3-4543-a3dc-cedbd063b917,DESPESA,2026-08-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.338707+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
934d54fb-6af0-46fe-879e-a8efbb843006,DESPESA,2026-07-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:20.1186+00,,false,now,,10,,cabralia,0.00,,false
93a45553-4567-46fa-9e3b-8eab5b0938ca,DESPESA,2026-02-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.784449+00,,false,felipe_viatransportes,,5,,cabralia,0.00,,false
943f1ef9-aa71-4638-9f92-e3ad40f1a2dc,DESPESA,2026-01-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:28.946972+00,,false,gestao,,4,,cabralia,0.00,,false
944b7a2d-05a2-4ed7-8bb6-6551f11eabe7,DESPESA,2026-03-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.124617+00,,false,gestao,,6,,cabralia,0.00,,false
9539b449-2e27-43ae-b788-af50b4ee9073,DESPESA,2026-05-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.359083+00,,false,particular,,8,,cabralia,0.00,,false
954f9b18-ebd1-44cb-9a06-a97101f78f3c,DESPESA,2026-07-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.665043+00,,false,particular,,10,,cabralia,0.00,,false
95c554a5-fa91-47f7-b7fa-8a721d308a7e,DESPESA,2026-05-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.897712+00,,false,now,,8,,cabralia,0.00,,false
961d6481-b846-4151-97aa-04ec5b137764,DESPESA,2026-04-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.004645+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
96c076a6-c4ca-45c8-adff-00e614ceaa2e,DESPESA,2025-10-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 01:19:48.794101+00,,true,now,12,,,cabralia,0.00,,false
97151036-a61b-4d61-8981-e0487361e4bd,DESPESA,2026-04-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.566774+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,7,,cabralia,0.00,,false
98088cf9-8b07-46f6-a22b-90b880d6d8d4,DESPESA,2025-10-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:31.346695+00,,true,imposto,12,1,,cabralia,0.00,,false
9831a2ea-db35-45b2-9770-8aed256d18c1,DESPESA,2026-09-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:21.199763+00,,false,now,,12,,cabralia,0.00,,false
9865f79c-56c2-4f8f-9903-43dceed6c73b,DESPESA,2025-10-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 01:26:21.951848+00,,true,particular,12,,,cabralia,0.00,,false
98c09cfd-262a-4987-af48-309ebfb9db97,DESPESA,2025-12-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.513661+00,,false,now,,3,,cabralia,0.00,,false
9959e70d-f7bf-4c1c-9eb4-55d3b70e5304,DESPESA,2026-08-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.369119+00,,false,terceirizados,,11,,cabralia,0.00,,false
9a2d93f8-8d49-4347-ae93-f05900d664cf,DESPESA,2026-06-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:04.350794+00,,false,terceirizados,,9,,cabralia,0.00,,false
9a59052a-2c3c-4791-84c1-6a762785db2d,DESPESA,2026-08-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.809105+00,,false,ronaldo,,11,,cabralia,0.00,,false
9a881170-1d12-4e5a-9fda-ae1be243ebd4,DESPESA,2026-05-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.619431+00,,false,now,,8,,cabralia,0.00,,false
9ad6bddf-5656-491c-b0b7-2faefaf17bbb,DESPESA,2026-01-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.678255+00,,false,now,,4,,cabralia,0.00,,false
9ae74e90-160b-4666-b95a-7e36d15a55a6,DESPESA,2025-10-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-02 17:22:45.8675+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
9bef8e37-6ab9-4d9f-95f4-fea94cc77adb,DESPESA,2026-04-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:58.389094+00,,false,now,,7,,cabralia,0.00,,false
9c1129cd-ac1a-4a23-8f38-c3db720b6cbd,DESPESA,2026-02-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.848927+00,,false,terceirizados,,5,,cabralia,0.00,,false
9cd657fd-8355-4797-bc9e-091c4587d7bb,DESPESA,2026-02-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.235765+00,,false,imposto,,5,,cabralia,0.00,,false
9d2589ac-3d04-45a4-b40e-eee588b93b0e,DESPESA,2026-08-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:15.103033+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
9daad9ea-fc59-4e99-98a0-fb686d2aa914,DESPESA,2025-11-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.434425+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
9e28498d-9486-4bcf-a4fc-c6ece68f9cb5,DESPESA,2026-09-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.024332+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,12,,cabralia,0.00,,false
a0ac1dc5-d8d7-4bf0-b311-3f057b9fd814,DESPESA,2026-04-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.806485+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
a0ff27b0-3ebb-4ca6-9f79-50e44fb12fcf,DESPESA,2026-09-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.420648+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
a14b7260-4feb-4281-b71b-52eb6076b955,DESPESA,2026-08-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:30.413828+00,,false,gestao,,11,,cabralia,0.00,,false
a1d305ce-c521-40c1-a250-e829aebe32a4,DESPESA,2025-11-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.262333+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,2,,cabralia,0.00,,false
a2124dea-9626-4aca-932a-28745262a85e,DESPESA,2026-05-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.064576+00,,false,felipe_viatransportes,,8,,cabralia,0.00,,false
a216160e-a879-4938-adf6-236eb71debbd,DESPESA,2026-01-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.754408+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
a2853ba0-0116-4c05-8dfb-e2c3d275699b,DESPESA,2025-11-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:33.545039+00,,false,now,,2,,cabralia,0.00,,false
a2e0d1a2-ecab-4693-b502-9c29fbfb8b76,DESPESA,2026-02-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:57.920301+00,,false,now,,5,,cabralia,0.00,,false
a2f2d2be-e3a7-46b1-aaf1-3c4fc460e312,DESPESA,2026-05-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.973181+00,,false,now,,8,,cabralia,0.00,,false
a2fe297e-6882-494d-a475-ae7a75b3613c,DESPESA,2026-03-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.64028+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
a328fdda-58a0-4287-8db4-61abfe588978,DESPESA,2026-01-01,-72744.44,terceirizados,Patrol + Revisões,,CONFIRMADO,,,2025-12-03 16:58:37.65729+00,,false,ronaldo,,4,,cabralia,0.00,,false
a32d9a4e-f41b-4716-8b3e-44095d2dd882,DESPESA,2026-03-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:30.909229+00,,false,gestao,,6,,cabralia,0.00,,false
a44f9c22-3dea-4edc-bd1f-48bb26ed20e0,DESPESA,2026-02-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:04.880571+00,,false,now,,5,,cabralia,0.00,,false
a4587e3a-d1b7-4d09-9226-4f0787ec3203,DESPESA,2026-01-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.319869+00,,false,now,,4,,cabralia,0.00,,false
a4f153ed-1dc4-4cae-88b0-6dfae50e5bf5,DESPESA,2026-03-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.714157+00,,false,imposto,,6,,cabralia,0.00,,false
a5deed7c-aad9-4f77-9344-491a170bf09d,DESPESA,2025-11-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.167396+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,2,,cabralia,0.00,,false
a69c9df0-5fab-48e5-b531-654e23e8e6b6,DESPESA,2025-12-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.406088+00,,false,felipe_viatransportes,,3,,cabralia,0.00,,false
a7ae6339-1e6a-435c-88e4-efab540ab91d,DESPESA,2026-06-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.881038+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,9,,cabralia,0.00,,false
a84883f9-6693-4194-8009-e8d725906c22,DESPESA,2026-05-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:07.098412+00,,false,now,,8,,cabralia,0.00,,false
a8c8ecdd-addb-4bbe-8e6d-b30af8450293,DESPESA,2026-03-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.292284+00,,false,particular,,6,,cabralia,0.00,,false
a92915e0-713c-4922-ae2b-d467827cbdbd,DESPESA,2026-04-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:05.045314+00,,false,now,,7,,cabralia,0.00,,false
a9ede169-d587-4a67-8a48-b8148b9010a0,DESPESA,2026-04-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:04.044761+00,,false,terceirizados,,7,,cabralia,0.00,,false
aa0e772f-fec6-4bd9-94ea-ca0534c603a5,DESPESA,2026-05-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:27.300912+00,,false,particular,,8,,cabralia,0.00,,false
ab25f380-5a3d-4152-84a1-c92f73c7f943,DESPESA,2026-07-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.268194+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
aba703bb-6842-4798-b850-b1adc7cfcc36,DESPESA,2025-12-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:30.60638+00,,false,gestao,,3,,cabralia,0.00,,false
abb587fa-f245-4b90-99fc-994464920b39,DESPESA,2026-01-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.675755+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
ac880fab-b28e-49d6-9337-82609cae57ba,DESPESA,2025-10-01,72744.44,terceirizados,Patrol + Revisões Ronaldo/Sid,,CONFIRMADO,,,2025-12-02 17:30:27.333028+00,,true,parcela_patrol_ronaldo,6,,,cabralia,0.00,,false
aca91ba4-f542-4fc3-928d-13a28381b70c,DESPESA,2026-07-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.961417+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
acb12561-76aa-411d-ba24-354977471e1a,DESPESA,2026-03-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.93101+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
ad0d4a33-9f2f-49d9-952c-f8391c14faf7,DESPESA,2026-04-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.28585+00,,false,particular,,7,,cabralia,0.00,,false
ad64dea4-3e10-4dc3-b0cf-c24c1d9b2131,RECEITA,2025-10-01,678961.80,,Contrato Emergencial Máquinas,,CONFIRMADO,,,2025-12-02 18:23:41.267908+00,,true,,3,1,,cabralia,0.00,,false
